"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"1456","I947","SRR9118281","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1457","I948","SRR9118282","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1458","I949","SRR9118283","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1459","J352","SRR9118284","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1460","","SRR9118285","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1461","J344","SRR9118286","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1462","J342","SRR9118287","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1463","J346","SRR9118288","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1464","J345","SRR9118289","2015","USA","North","Others","NCBI - CDC"
"1465","J348","SRR9118290","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1466","J347","SRR9118291","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1467","J350","SRR9118292","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1468","J349","SRR9118293","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1469","J485","SRR9118294","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1470","J033","SRR9118295","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1471","J028","SRR9118296","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1472","J034","SRR9118297","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1473","J017","SRR9118299","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1474","J015","SRR9118300","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1475","J025","SRR9118301","2013","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1476","J020","SRR9118302","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1477","J036","SRR9118303","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1478","J486","SRR9118304","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1479","J480","SRR9118305","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1480","J481","SRR9118306","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1481","J482","SRR9118307","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1482","J483","SRR9118308","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1483","J340","SRR9118309","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1484","J341","SRR9118310","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1485","J478","SRR9118311","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1486","J479","SRR9118312","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1487","J320","SRR9118313","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1488","J321","SRR9118314","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1489","","SRR9118317","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1490","J317","SRR9118318","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1491","J318","SRR9118319","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1492","J319","SRR9118320","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1493","I733","SRR9118321","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1494","I734","SRR9118322","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1495","I731","SRR9118323","2013","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1496","I732","SRR9118324","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1497","I729","SRR9118326","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1498","I601","SRR9118327","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1499","I727","SRR9118328","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1500","I599","SRR9118329","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1501","I600","SRR9118330","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1502","J062","SRR9118331","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1503","J063","SRR9118332","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1504","J060","SRR9118333","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1505","J061","SRR9118334","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1506","J058","SRR9118335","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1507","J059","SRR9118336","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1508","J037","SRR9118337","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1509","J057","SRR9118338","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1510","J064","SRR9118339","2013","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1511","J067","SRR9118340","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1512","J489","SRR9118341","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1513","J488","SRR9118342","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1514","J315","SRR9118343","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1515","J314","SRR9118344","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1516","J492","SRR9118345","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1517","J491","SRR9118346","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1518","J490","SRR9118347","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1519","J215","SRR9118348","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1520","J214","SRR9118349","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1521","J213","SRR9118350","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1522","J212","SRR9118351","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1523","J273","SRR9118352","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1524","J271","SRR9118353","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1525","J261","SRR9118354","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1526","J232","SRR9118355","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1527","I999","SRR9118356","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1528","I996","SRR9118357","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1529","I991","SRR9118358","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1530","I990","SRR9118359","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1531","I989","SRR9118360","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1532","I988","SRR9118361","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1533","I995","SRR9118362","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1534","I994","SRR9118363","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1535","I993","SRR9118364","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1536","I992","SRR9118365","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1537","J451","SRR9118366","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1538","J452","SRR9118367","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1539","J449","SRR9118368","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1540","J450","SRR9118369","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1541","J438","SRR9118370","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1542","J436","SRR9118372","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1543","J437","SRR9118373","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1544","J434","SRR9118374","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1545","J435","SRR9118375","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1546","J462","SRR9118376","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1547","J463","SRR9118377","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1548","J460","SRR9118378","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1549","J461","SRR9118379","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1550","J458","SRR9118380","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1551","J459","SRR9118381","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1552","J455","SRR9118382","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1553","J457","SRR9118383","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1554","J453","SRR9118384","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1555","J454","SRR9118385","2016","USA","North","Others","NCBI - CDC"
"1556","J128","SRR9118386","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1557","J176","SRR9118387","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1558","J126","SRR9118388","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1559","J127","SRR9118389","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1560","J123","SRR9118390","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1561","J125","SRR9118391","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1562","J117","SRR9118392","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1563","J119","SRR9118393","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1564","J190","SRR9118394","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1565","J196","SRR9118395","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1566","J005","SRR9118396","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1567","J006","SRR9118397","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1568","J007","SRR9118398","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1569","J008","SRR9118399","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1570","J001","SRR9118400","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1571","J002","SRR9118401","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1572","J003","SRR9118402","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1573","J004","SRR9118403","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1574","J009","SRR9118404","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1575","J011","SRR9118405","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1576","J433","SRR9118406","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1577","J432","SRR9118407","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1578","J429","SRR9118408","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1579","J428","SRR9118409","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1580","J431","SRR9118410","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1581","J430","SRR9118411","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1582","J423","SRR9118412","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1583","J422","SRR9118413","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1584","J427","SRR9118414","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1585","J425","SRR9118415","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1586","J475","SRR9118416","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1587","J472","SRR9118417","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1588","J469","SRR9118418","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1589","J468","SRR9118419","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1590","J471","SRR9118420","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1591","J470","SRR9118421","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1592","J465","SRR9118422","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1593","J464","SRR9118423","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1594","J467","SRR9118424","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1595","J466","SRR9118425","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1596","J082","SRR9118426","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1597","J080","SRR9118427","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1598","J086","SRR9118428","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1599","J084","SRR9118429","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1600","J071","SRR9118430","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1601","J070","SRR9118431","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1602","J079","SRR9118432","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1603","J075","SRR9118433","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1604","J101","SRR9118434","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1605","J087","SRR9118435","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1606","I951","SRR9118436","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1607","I950","SRR9118437","2013","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1608","I953","SRR9118438","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1609","I952","SRR9118439","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1610","I956","SRR9118440","2013","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1611","I954","SRR9118441","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1612","I963","SRR9118442","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1613","I957","SRR9118443","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1614","I966","SRR9118444","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1615","I964","SRR9118445","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1616","J484","SRR9118446","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1617","J407","SRR9118447","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1618","J408","SRR9118448","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1619","J409","SRR9118449","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1620","J410","SRR9118450","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1621","J411","SRR9118451","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1622","J412","SRR9118452","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1623","J413","SRR9118453","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1624","J419","SRR9118454","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1625","J420","SRR9118455","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1626","J421","SRR9118456","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1627","I972","SRR9118457","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1628","I973","SRR9118458","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1629","I970","SRR9118459","2013","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1630","I971","SRR9118460","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1631","I984","SRR9118461","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1632","I985","SRR9118462","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1633","I974","SRR9118463","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1634","I981","SRR9118464","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1635","I986","SRR9118465","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1636","I987","SRR9118466","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1637","J035","SRR9118467","2013","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1638","J406","SRR9118468","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1639","J405","SRR9118469","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1640","J404","SRR9118470","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1641","J400","SRR9118471","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1642","J399","SRR9118472","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1643","J398","SRR9118473","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1644","J397","SRR9118474","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1645","J395","SRR9118475","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1646","J394","SRR9118476","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1647","J389","SRR9118477","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1648","I478","SRR9118479","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1649","I471","SRR9118480","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1650","I474","SRR9118481","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1651","I467","SRR9118482","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1652","I470","SRR9118483","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1653","I465","SRR9118484","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1654","I466","SRR9118485","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1655","I479","SRR9118486","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1656","I597","SRR9118487","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1657","I084","SRR9123492","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1658","I083","SRR9123493","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1659","I006","SRR9123494","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1660","I005","SRR9123495","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1661","I008","SRR9123496","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1662","I007","SRR9123497","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1663","I002","SRR9123498","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1664","I001","SRR9123499","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1665","I004","SRR9123500","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1666","I003","SRR9123501","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1667","H948","SRR9123502","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1668","H939","SRR9123503","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1669","H901","SRR9123504","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1670","H914","SRR9123505","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1671","H898","SRR9123506","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1672","H899","SRR9123507","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1673","H893","SRR9123508","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1674","H897","SRR9123509","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1675","H891","SRR9123510","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1676","H892","SRR9123511","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1677","H916","SRR9123512","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1678","H917","SRR9123513","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1679","H978","SRR9123514","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1680","H979","SRR9123515","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1681","I072","SRR9123516","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1682","I073","SRR9123517","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1683","I082","SRR9123518","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1684","H970","SRR9123519","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1685","H971","SRR9123520","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1686","H972","SRR9123521","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1687","H973","SRR9123522","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1688","H974","SRR9123523","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1689","H975","SRR9123524","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1690","H976","SRR9123525","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1691","H977","SRR9123526","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1692","I080","SRR9123527","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1693","H790","SRR9123528","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1694","I079","SRR9123529","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1695","I078","SRR9123530","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1696","I077","SRR9123531","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1697","I076","SRR9123532","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1698","I074","SRR9123533","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1699","H550","SRR9123534","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1700","H549","SRR9123535","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1701","H548","SRR9123536","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1702","H547","SRR9123537","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1703","H586","SRR9123538","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1704","H584","SRR9123539","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1705","H583","SRR9123540","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1706","H582","SRR9123541","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1707","H623","SRR9123542","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1708","H587","SRR9123543","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1709","H987","SRR9123544","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1710","H986","SRR9123545","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1711","H985","SRR9123546","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1712","H984","SRR9123547","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1713","H983","SRR9123548","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1714","H982","SRR9123549","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1715","H981","SRR9123550","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1716","H980","SRR9123551","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1717","I053","SRR9123552","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1718","I052","SRR9123553","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1719","I055","SRR9123554","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1720","I054","SRR9123555","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1721","I057","SRR9123556","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1722","I056","SRR9123557","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1723","H989","SRR9123558","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1724","H988","SRR9123559","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1725","H945","SRR9123560","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1726","H783","SRR9123561","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1727","H938","SRR9123562","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1728","I066","SRR9123563","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1729","H941","SRR9123564","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1730","H952","SRR9123565","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1731","H940","SRR9123566","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1732","H947","SRR9123567","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1733","H930","SRR9123568","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1734","H546","SRR9123569","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1735","H545","SRR9123570","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1736","H946","SRR9123571","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1737","A639","SRR9123572","1993","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1738","A340","SRR9123573","1995","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1739","B141","SRR9123575","1980","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1740","H413","SRR9123577","2010","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1741","H544","SRR9123578","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1742","H543","SRR9123579","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1743","I015","SRR9123580","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1744","I016","SRR9123581","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1745","I017","SRR9123582","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1746","I018","SRR9123583","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1747","I011","SRR9123584","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1748","I012","SRR9123585","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1749","I013","SRR9123586","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1750","I014","SRR9123587","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1751","I019","SRR9123588","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1752","I020","SRR9123589","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1753","I060","SRR9123590","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1754","H789","SRR9123591","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1755","I059","SRR9123592","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1756","H769","SRR9123593","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1757","H776","SRR9123594","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1758","H774","SRR9123595","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1759","H780","SRR9123596","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1760","H777","SRR9123597","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1761","I058","SRR9123598","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1762","H781","SRR9123599","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1763","H935","SRR9123600","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1764","H953","SRR9123601","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1765","H950","SRR9123602","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1766","H951","SRR9123603","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1767","H956","SRR9123604","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1768","H957","SRR9123605","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1769","H954","SRR9123606","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1770","H955","SRR9123607","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1771","H958","SRR9123608","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1772","H959","SRR9123609","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
